timestamp,value,gesture
1780322891.306653,489,open
1780322891.326681,508,open
1780322891.347673,525,open
1780322891.368170,508,open
1780322891.384900,526,open
1780322891.405351,515,open
1780322891.425906,487,open
1780322891.445944,515,open
1780322891.466672,521,open
1780322891.487494,514,open
1780322891.507493,508,open
1780322891.528171,519,open
1780322891.544384,496,open
1780322891.564925,504,open
1780322891.585508,498,open
1780322891.605560,517,open
1780322891.626513,497,open
1780322891.646936,514,open
1780322891.667518,511,open
1780322891.687670,528,open
1780322891.708182,526,open
1780322891.724947,510,open
1780322891.745529,551,open
1780322891.765952,531,open
1780322891.786492,522,open
1780322891.806529,504,open
1780322891.827540,516,open
1780322891.847543,520,open
1780322891.867673,476,open
1780322891.884548,482,open
1780322891.904972,448,open
1780322891.925554,461,open
1780322891.945940,443,open
1780322891.966560,428,open
1780322891.986983,450,open
1780322892.007499,483,open
1780322892.027176,503,open
1780322892.048499,543,open
1780322892.064994,555,open
1780322892.085577,571,open
1780322892.105579,569,open
1780322892.126408,559,open
1780322892.145938,570,open
1780322892.167008,554,open
1780322892.187590,534,open
1780322892.207499,543,open
1780322892.224595,523,open
1780322892.248174,548,open
1780322892.269598,527,open
1780322892.285572,550,open
1780322892.306500,526,open
1780322892.326497,532,open
1780322892.347612,527,open
1780322892.367672,517,open
1780322892.388179,516,open
1780322892.408518,522,open
1780322892.429622,509,open
1780322892.445626,500,open
1780322892.466049,534,open
1780322892.486671,506,open
1780322892.507055,513,open
1780322892.527637,524,open
1780322892.547498,530,open
1780322892.568172,538,open
1780322892.589172,523,open
1780322892.609329,528,open
1780322892.626071,522,open
1780322892.646671,538,open
1780322892.666498,519,open
1780322892.687495,532,open
1780322892.707501,508,open
1780322892.728180,512,open
1780322892.748182,506,open
1780322892.769670,508,open
1780322892.785673,497,open
1780322892.806097,518,open
1780322892.826697,508,open
1780322892.847102,529,open
1780322892.867672,519,open
1780322892.888185,550,open
1780322892.908185,520,open
1780322892.929200,536,open
1780322892.949696,523,open
1780322892.966118,519,open
1780322892.986700,554,open
1780322893.006536,530,open
1780322893.027690,527,open
1780322893.047671,517,open
1780322893.068181,538,open
1780322893.088337,550,open
1780322893.108336,502,open
1780322893.125719,509,open
1780322893.145554,506,open
1780322893.166725,485,open
1780322893.186495,516,open
1780322893.207600,510,open
1780322893.227671,530,open
1780322893.248555,508,open
1780322893.268681,514,open
1780322893.289742,535,open
1780322893.310163,535,open
1780322893.330746,528,open
1780322893.346750,540,open
1780322893.367671,547,open
1780322893.387761,535,open
1780322893.407466,525,open
1780322893.428182,524,open
1780322893.449172,525,open
1780322893.469766,527,open
1780322893.490190,532,open
1780322893.506173,511,open
1780322893.527195,543,open
1780322893.547671,530,open
1780322893.567671,508,open
1780322893.588342,510,open
1780322893.608342,508,open
1780322893.629789,521,open
1780322893.650212,504,open
1780322893.670794,509,open
1780322893.686797,505,open
1780322893.707220,515,open
1780322893.727671,522,open
1780322893.747670,509,open
1780322893.768559,519,open
1780322893.789231,550,open
1780322893.809813,537,open
1780322893.829493,544,open
1780322893.850819,524,open
1780322893.867242,526,open
1780322893.887670,520,open
1780322893.907570,527,open
1780322893.928182,530,open
1780322893.949253,527,open
1780322893.969496,546,open
1780322893.989838,526,open
1780322894.010841,523,open
1780322894.026784,528,open
1780322894.047267,526,open
1780322894.067899,540,open
1780322894.088342,534,open
1780322894.108510,529,open
1780322894.129349,521,open
1780322894.149860,518,open
1780322894.169872,524,open
1780322894.190866,521,open
1780322894.211006,512,open
1780322894.231915,499,open
1780322894.248172,511,open
1780322894.268431,548,open
1780322894.288359,531,open
1780322894.309882,514,open
1780322894.329507,521,open
1780322894.350308,540,open
1780322894.370890,504,open
1780322894.391313,511,open
1780322894.407632,536,open
1780322894.428179,512,open
1780322894.448203,511,open
1780322894.469419,514,open
1780322894.489586,523,open
1780322894.510330,523,open
1780322894.530913,528,open
1780322894.551336,522,open
1780322894.571918,506,open
1780322894.587518,505,open
1780322894.608497,514,open
1780322894.628492,511,open
1780322894.648491,518,open
1780322894.669932,525,open
1780322894.690355,512,open
1780322894.710938,516,open
1780322894.730492,517,open
1780322894.747669,522,open
1780322894.768254,509,open
1780322894.788182,494,open
1780322894.808518,524,open
1780322894.829191,506,open
1780322894.850377,524,open
1780322894.870960,518,open
1780322894.891383,510,open
1780322894.911483,506,open
1780322894.927487,519,open
1780322894.948170,499,open
1780322894.968493,518,open
1780322894.988490,535,open
1780322895.009831,540,open
1780322895.030402,525,open
1780322895.050984,523,open
1780322895.071408,528,open
1780322895.091988,521,open
1780322895.112411,527,open
1780322895.132508,515,open
1780322895.149490,527,open
1780322895.170002,522,open
1780322895.189571,528,open
1780322895.210577,525,open
1780322895.230489,515,open
1780322895.251356,531,open
1780322895.272014,533,open
1780322895.292438,518,open
1780322895.308674,510,open
1780322895.328675,520,open
1780322895.350026,513,open
1780322895.370449,522,open
1780322895.391031,527,open
1780322895.411097,514,open
1780322895.432037,525,open
1780322895.452432,526,open
1780322895.473043,522,open
1780322895.488183,530,open
1780322895.510048,510,open
1780322895.530051,512,open
1780322895.551054,509,open
1780322895.571056,536,open
1780322895.591479,516,open
1780322895.612062,519,open
1780322895.632493,507,open
1780322895.648492,509,open
1780322895.668697,524,open
1780322895.690073,496,open
1780322895.710496,547,open
1780322895.730359,524,open
1780322895.751502,528,open
1780322895.772084,518,open
1780322895.792534,539,open
1780322895.812571,522,open
1780322895.828370,531,open
1780322895.849515,558,open
1780322895.869497,537,open
1780322895.890521,543,open
1780322895.911103,525,open
1780322895.931526,530,open
1780322895.952109,513,open
1780322895.972532,518,open
1780322895.993112,520,open
1780322896.013535,509,open
1780322896.029555,513,open
1780322896.050543,532,open
1780322896.071125,515,open
1780322896.091548,525,open
1780322896.112131,525,open
1780322896.132238,510,open
1780322896.153170,533,open
1780322896.173170,508,open
1780322896.194141,513,open
1780322896.210144,517,open
1780322896.229926,537,open
1780322896.251150,527,open
1780322896.271573,526,open
1780322896.292156,526,open
1780322896.312567,534,open
1780322896.332356,526,open
1780322896.353363,525,open
1780322896.370166,519,open
1780322896.390589,535,open
1780322896.411172,524,open
1780322896.430629,509,open
1780322896.452178,506,open
1780322896.472180,503,open
1780322896.493184,517,open
1780322896.513182,515,open
1780322896.533609,509,open
1780322896.550192,525,open
1780322896.570615,515,open
1780322896.591197,526,open
1780322896.611620,517,open
1780322896.631847,512,open
1780322896.652626,528,open
1780322896.673208,519,open
1780322896.693631,531,open
1780322896.710213,513,open
1780322896.730176,509,open
1780322896.751219,507,open
1780322896.771275,526,open
1780322896.792224,524,open
1780322896.812227,508,open
1780322896.832504,535,open
1780322896.853357,529,open
1780322896.873656,517,open
1780322896.894236,531,open
1780322896.914172,516,open
1780322896.930500,521,open
1780322896.951666,521,open
1780322896.972249,520,open
1780322896.992672,518,open
1780322897.012560,522,open
1780322897.033678,525,open
1780322897.054360,508,open
1780322897.074682,531,open
1780322897.095265,509,open
1780322897.111269,520,open
1780322897.131693,509,open
1780322897.152274,511,open
1780322897.172697,510,open
1780322897.193280,525,open
1780322897.213703,529,open
1780322897.234285,541,open
1780322897.254709,535,open
1780322897.270920,545,open
1780322897.291713,516,open
1780322897.312296,525,open
1780322897.332521,527,open
1780322897.353181,510,open
1780322897.373725,524,open
1780322897.394307,500,open
1780322897.414310,521,open
1780322897.435313,507,open
1780322897.451315,536,open
1780322897.471739,507,open
1780322897.492321,547,open
1780322897.512556,505,open
1780322897.533328,537,open
1780322897.553172,521,open
1780322897.574332,530,open
1780322897.594756,516,open
1780322897.611337,516,open
1780322897.631761,528,open
1780322897.652343,533,open
1780322897.672346,536,open
1780322897.693348,523,open
1780322897.713346,519,open
1780322897.734354,523,open
1780322897.754360,524,open
1780322897.774780,525,open
1780322897.795360,522,open
1780322897.815783,520,open
1780322897.832368,513,open
1780322897.852791,510,open
1780322897.873336,507,open
1780322897.893797,501,open
1780322897.914379,533,open
1780322897.934530,498,open
1780322897.955383,521,open
1780322897.975806,498,open
1780322897.992390,520,open
1780322898.011962,511,open
1780322898.032518,518,open
1780322898.053181,521,open
1780322898.073171,529,open
1780322898.094404,539,open
1780322898.115026,527,open
1780322898.135501,515,open
1780322898.155832,515,open
1780322898.172414,518,open
1780322898.192838,524,open
1780322898.213212,519,open
1780322898.233843,499,open
1780322898.254359,521,open
1780322898.274908,538,open
1780322898.295431,516,open
1780322898.315517,526,open
1780322898.336291,506,open
1780322898.352439,510,open
1780322898.372863,520,open
1780322898.393445,528,open
1780322898.413572,512,open
1780322898.434451,511,open
1780322898.454874,516,open
1780322898.475456,523,open
1780322898.495865,516,open
1780322898.512461,510,open
1780322898.532634,517,open
1780322898.552716,532,open
1780322898.573966,546,open
1780322898.594472,559,open
1780322898.614485,538,open
1780322898.635478,524,open
1780322898.655638,542,open
1780322898.676136,498,open
1780322898.692486,512,open
1780322898.716907,498,open
1780322898.732955,514,open
1780322898.753341,537,open
1780322898.774497,509,open
1780322898.794516,548,open
1780322898.814951,519,open
1780322898.835956,520,open
1780322898.856310,513,open
1780322898.876485,515,open
1780322898.893514,491,open
1780322898.913495,525,open
1780322898.934519,491,open
1780322898.954171,514,open
1780322898.975525,521,open
1780322898.995486,544,open
1780322899.015951,539,open
1780322899.036489,526,open
1780322899.056491,541,open
1780322899.073539,524,open
1780322899.093962,494,open
1780322899.114171,498,open
1780322899.134967,501,open
1780322899.155550,504,open
1780322899.175973,516,open
1780322899.196483,523,open
1780322899.216483,543,open
1780322899.233623,541,open
1780322899.253345,503,open
1780322899.273986,519,open
1780322899.294569,516,open
1780322899.314377,499,open
1780322899.335575,506,open
1780322899.355998,490,open
1780322899.376581,524,open
1780322899.396484,521,open
1780322899.413585,517,open
1780322899.434009,512,open
1780322899.454592,507,open
1780322899.475014,495,open
1780322899.495597,494,open
1780322899.515566,500,open
1780322899.536661,501,open
1780322899.556500,508,open
1780322899.573028,512,open
1780322899.593611,528,open
1780322899.614033,513,open
1780322899.634616,526,open
1780322899.654392,505,open
1780322899.675622,474,open
1780322899.695662,486,open
1780322899.716575,496,open
1780322899.736484,487,open
1780322899.757491,510,open
1780322899.777664,513,open
1780322899.794638,549,open
1780322899.815061,518,open
1780322899.835644,513,open
1780322899.855172,497,open
1780322899.876485,505,open
1780322899.896652,493,open
1780322899.917581,508,open
1780322899.937657,500,open
1780322899.957522,495,open
1780322899.974663,506,open
1780322899.995086,512,open
1780322900.015170,504,open
1780322900.036091,510,open
1780322900.056494,505,open
1780322900.077097,500,open
1780322900.097663,508,open
1780322900.117439,530,open
1780322900.134351,493,open
1780322900.154195,520,open
1780322900.175690,514,open
1780322900.195693,513,open
1780322900.216146,494,open
1780322900.236733,490,open
1780322900.256494,503,open
1780322900.277543,527,open
1780322900.298180,498,open
1780322900.314709,501,open
1780322900.335133,530,open
1780322900.355688,503,open
1780322900.376174,495,open
1780322900.396721,509,open
1780322900.416695,495,open
1780322900.437428,508,open
1780322900.457949,496,open
1780322900.474370,511,open
1780322900.494488,498,open
1780322900.515157,492,open
1780322900.535371,509,open
1780322900.555683,538,open
1780322900.575953,515,open
1780322900.597146,505,open
1780322900.617599,489,open
1780322900.637484,499,open
1780322900.658484,509,open
1780322900.679178,497,open
1780322900.695762,511,open
1780322900.716185,512,open
1780322900.736768,511,open
1780322900.756483,486,open
1780322900.777483,522,open
1780322900.797663,516,open
1780322900.818172,504,open
1780322900.838484,501,open
1780322900.855205,507,open
1780322900.875787,529,open
1780322900.895859,497,open
1780322900.916793,512,open
1780322900.936482,486,open
1780322900.957173,547,open
1780322900.977484,488,open
1780322900.998475,521,open
1780322901.019180,507,open
1780322901.035809,499,open
1780322901.055506,491,open
1780322901.076131,493,open
1780322901.096817,491,open
1780322901.117662,501,open
1780322901.137662,507,open
1780322901.157510,537,open
1780322901.178458,502,open
1780322901.195251,510,open
1780322901.215834,515,open
1780322901.236257,515,open
1780322901.256485,495,open
1780322901.277216,495,open
1780322901.297662,502,open
1780322901.318180,485,open
1780322901.338180,507,open
1780322901.359274,495,open
1780322901.375856,499,open
1780322901.395854,506,open
1780322901.416666,515,open
1780322901.436864,488,open
1780322901.457354,505,open
1780322901.477662,524,open
1780322901.498181,483,open
1780322901.518589,488,open
1780322901.539345,482,open
1780322901.559878,491,open
1780322901.580302,481,open
1780322901.596886,513,open
1780322901.617173,487,open
1780322901.637662,483,open
1780322901.657502,502,open
1780322901.678432,512,open
1780322901.699320,480,open
1780322901.719902,517,open
1780322901.739905,486,open
1780322901.756138,494,open
1780322901.776378,510,open
1780322901.797334,496,open
1780322901.817662,498,open
1780322901.837482,503,open
1780322901.858490,511,open
1780322901.879196,486,open
1780322901.899928,493,open
1780322901.920351,496,open
1780322901.936936,496,open
1780322901.956495,492,open
1780322901.977532,518,open
1780322901.998171,492,open
1780322902.018483,497,open
1780322902.038919,493,open
1780322902.059367,496,open
1780322902.079354,508,open
1780322902.096054,501,open
1780322902.116958,500,open
1780322902.136481,502,open
1780322902.157503,502,open
1780322902.177661,506,open
1780322902.198363,522,open
1780322902.219165,505,open
1780322902.239663,498,open
1780322902.260459,497,open
1780322902.276981,522,open
1780322902.296655,488,open
1780322902.317661,497,open
1780322902.337661,476,open
1780322902.358502,507,open
1780322902.378180,508,open
1780322902.399198,499,open
1780322902.420000,495,open
1780322902.440420,506,open
1780322902.460483,489,open
1780322902.477428,490,open
1780322902.497661,491,open
1780322902.518170,501,open
1780322902.538344,498,open
1780322902.559355,501,open
1780322902.580022,501,open
1780322902.600445,515,open
1780322902.621026,497,open
1780322902.641449,510,open
1780322902.657483,487,open
1780322902.677483,501,open
1780322902.698458,488,open
1780322902.718345,492,open
1780322902.739527,496,open
1780322902.759709,497,open
1780322902.780469,495,open
1780322902.800483,491,open
1780322902.821367,488,open
1780322902.837664,491,open
1780322902.858505,486,open
1780322902.878180,490,open
1780322902.899486,473,open
1780322902.920068,484,open
1780322902.940207,490,open
1780322902.961074,487,open
1780322902.981497,496,open
1780322902.997483,475,open
1780322903.017837,498,open
1780322903.038484,486,open
1780322903.058482,522,open
1780322903.079196,470,open
1780322903.100093,482,open
1780322903.120516,481,open
1780322903.141200,504,open
1780322903.161522,502,open
1780322903.178180,486,open
1780322903.198500,496,open
1780322903.219110,511,open
1780322903.239560,487,open
1780322903.259481,503,open
1780322903.280171,488,open
1780322903.301121,497,open
1780322903.321124,488,open
1780322903.337481,494,open
1780322903.362023,509,open
1780322903.378500,492,open
1780322903.398480,516,open
1780322903.419480,496,open
1780322903.439481,493,open
1780322903.460240,498,open
1780322903.481146,491,open
1780322903.501569,504,open
1780322903.522150,488,open
1780322903.542573,481,open
1780322903.558489,490,open
1780322903.579195,492,open
1780322903.599872,491,open
1780322903.620165,498,open
1780322903.640588,503,open
1780322903.661346,489,open
1780322903.681594,487,open
1780322903.701745,506,open
1780322903.718181,490,open
1780322903.738503,494,open
1780322903.759481,503,open
1780322903.779479,515,open
1780322903.800610,497,open
1780322903.821193,489,open
1780322903.841415,518,open
1780322903.862198,498,open
1780322903.882215,491,open
1780322903.899203,501,open
1780322903.919206,494,open
1780322903.939629,495,open
1780322903.959532,479,open
1780322903.980501,497,open
1780322904.001217,507,open
1780322904.021641,508,open
1780322904.041814,479,open
1780322904.058499,494,open
1780322904.078479,497,open
1780322904.099618,501,open
1780322904.120234,492,open
1780322904.140657,493,open
1780322904.160484,487,open
1780322904.181467,514,open
1780322904.202245,480,open
1780322904.222248,505,open
1780322904.238181,491,open
1780322904.259253,506,open
1780322904.279480,517,open
1780322904.300259,498,open
1780322904.320682,503,open
1780322904.341264,483,open
1780322904.361060,470,open
1780322904.382208,493,open
1780322904.402691,497,open
1780322904.423274,499,open
1780322904.443697,488,open
1780322904.460281,480,open
1780322904.480491,486,open
1780322904.501287,515,open
1780322904.521289,477,open
1780322904.542292,504,open
1780322904.562295,494,open
1780322904.582511,495,open
1780322904.603301,503,open
1780322904.619723,510,open
1780322904.640306,518,open
1780322904.660544,506,open
1780322904.680559,498,open
1780322904.701734,500,open
1780322904.722317,508,open
1780322904.742740,477,open
1780322904.763322,507,open
1780322904.783023,508,open
1780322904.800328,533,open
1780322904.820330,465,open
1780322904.841333,496,open
1780322904.861356,501,open
1780322904.881524,489,open
1780322904.902341,501,open
1780322904.922202,501,open
1780322904.943347,508,open
1780322904.959647,509,open
1780322904.980201,500,open
1780322905.000775,488,open
1780322905.021531,499,open
1780322905.041815,493,open
1780322905.062259,503,open
1780322905.082898,504,open
1780322905.103174,488,open
1780322905.123765,509,open
1780322905.140374,498,open
1780322905.160377,495,open
1780322905.180727,489,open
1780322905.201313,494,open
1780322905.221770,490,open
1780322905.242388,486,open
1780322905.262489,519,open
1780322905.282495,492,open
1780322905.303815,492,open
1780322905.324398,520,open
1780322905.340822,476,open
1780322905.361485,496,open
1780322905.381482,493,open
1780322905.402410,509,open
1780322905.422833,499,open
1780322905.443171,497,open
1780322905.463419,495,open
1780322905.484421,499,open
1780322905.504424,501,open
1780322905.520847,504,open
1780322905.541430,496,open
1780322905.561853,490,open
1780322905.582484,492,open
1780322905.602859,502,open
1780322905.623441,514,open
1780322905.643864,497,open
1780322905.664447,503,open
1780322905.680869,490,open
1780322905.701452,497,open
1780322905.721875,482,open
1780322905.742457,488,open
1780322905.762596,493,open
1780322905.783512,500,open
1780322905.803466,492,open
1780322905.823889,531,open
1780322905.844471,504,open
1780322905.860894,480,open
1780322905.881477,521,open
1780322905.901900,502,open
1780322905.922482,490,open
1780322905.942905,517,open
1780322905.963488,504,open
1780322905.983911,484,open
1780322906.004493,503,open
1780322906.024819,501,open
1780322906.041499,527,open
1780322906.061501,516,open
1780322906.082511,500,open
1780322906.102507,496,open
1780322906.122930,510,open
1780322906.143512,526,open
1780322906.163935,498,open
1780322906.184518,511,open
1780322906.204170,495,open
1780322906.225522,499,open
1780322906.241947,513,open
1780322906.262281,483,open
1780322906.282505,522,open
1780322906.303181,504,open
1780322906.323957,491,open
1780322906.344540,498,open
1780322906.364963,518,open
1780322906.385279,507,open
1780322906.405172,496,open
1780322906.421971,498,open
1780322906.442554,500,open
1780322906.462475,503,open
1780322906.483559,503,open
1780322906.503982,512,open
1780322906.524565,523,open
1780322906.544988,506,open
1780322906.565571,514,open
1780322906.581993,515,open
1780322906.602576,512,open
1780322906.622999,489,open
1780322906.643581,501,open
1780322906.664005,516,open
1780322906.684485,505,open
1780322906.704590,496,open
1780322906.725593,494,open
1780322906.745596,504,open
1780322906.761358,512,open
1780322906.782601,508,open
1780322906.803024,513,open
1780322906.823607,494,open
1780322906.844029,501,open
1780322906.864612,508,open
1780322906.885035,494,open
1780322906.905487,510,open
1780322906.922040,504,open
1780322906.942623,519,open
1780322906.962160,504,open
1780322906.983629,507,open
1780322907.003631,507,open
1780322907.024157,493,open
1780322907.044636,512,open
1780322907.065061,492,open
1780322907.085643,500,open
1780322907.105675,522,open
1780322907.126649,498,open
1780322907.143070,486,open
1780322907.163180,508,open
1780322907.184076,495,open
1780322907.204348,514,open
1780322907.225082,511,open
1780322907.245664,507,open
1780322907.266086,512,open
1780322907.286477,504,open
1780322907.306808,495,open
1780322907.323095,533,open
1780322907.343678,510,open
1780322907.364101,546,open
1780322907.384684,516,open
1780322907.405107,497,open
1780322907.425689,516,open
1780322907.445799,508,open
1780322907.466695,495,open
1780322907.482853,506,open
1780322907.503700,505,open
1780322907.524123,543,open
1780322907.544706,504,open
1780322907.565129,524,open
1780322907.585711,515,open
1780322907.606134,510,open
1780322907.626717,516,open
1780322907.646720,493,open
1780322907.662480,499,open
1780322907.683737,505,open
1780322907.704148,500,open
1780322907.724731,505,open
1780322907.745154,511,open
1780322907.765736,518,open
1780322907.785357,507,open
1780322907.806477,527,open
1780322907.823170,499,open
1780322907.843747,497,open
1780322907.864173,535,open
1780322907.884752,505,open
1780322907.904678,496,open
1780322907.925354,499,open
1780322907.945761,507,open
1780322907.966499,520,open
1780322907.986491,517,open
1780322908.006649,510,open
1780322908.027481,534,open
1780322908.044194,524,open
1780322908.064777,515,open
1780322908.085073,508,open
1780322908.105783,504,open
1780322908.126192,526,open
1780322908.146534,500,open
1780322908.167210,514,open
1780322908.187573,507,open
1780322908.203796,495,open
1780322908.224799,533,open
1780322908.244802,503,open
1780322908.265805,509,open
1780322926.669760,523,open
1780322926.690343,527,open
1780322926.710766,514,open
1780322926.731346,516,open
1780322926.751770,500,open
1780322926.772352,527,open
1780322926.792457,524,open
1780322926.813358,499,open
1780322926.829201,504,open
1780322926.850365,512,open
1780322926.870377,511,open
1780322926.891371,550,open
1780322926.911373,512,open
1780322926.932200,516,open
1780322926.952379,506,open
1780322926.972802,511,open
1780322926.988652,535,open
1780322927.009807,509,open
1780322927.030390,506,open
1780322927.050813,505,open
1780322927.071395,510,open
1780322927.091818,518,open
1780322927.112288,479,open
1780322927.132200,521,open
1780322927.153381,489,open
1780322927.173829,511,open
1780322927.194459,498,open
1780322927.210414,514,open
1780322927.231160,500,open
1780322927.251420,525,open
1780322927.271843,514,open
1780322927.292426,503,open
1780322927.312930,510,open
1780322927.333431,512,open
1780322927.353171,513,open
1780322927.370436,506,open
1780322927.390860,492,open
1780322927.411442,514,open
1780322927.431865,502,open
1780322927.452447,524,open
1780322927.472871,517,open
1780322927.493600,499,open
1780322927.513876,514,open
1780322927.534459,511,open
1780322927.554430,491,open
1780322927.575308,506,open
1780322927.591131,522,open
1780322927.611890,495,open
1780322927.632525,504,open
1780322927.652667,502,open
1780322927.673604,500,open
1780322927.693901,508,open
1780322927.714265,517,open
1780322927.734905,519,open
1780322927.751488,496,open
1780322927.771888,506,open
1780322927.792494,508,open
1780322927.812281,503,open
1780322927.833500,509,open
1780322927.852989,505,open
1780322927.874506,494,open
1780322927.894508,506,open
1780322927.914355,518,open
1780322927.931173,498,open
1780322927.951937,499,open
1780322927.972519,498,open
1780322927.992381,496,open
1780322928.013525,512,open
1780322928.033948,503,open
1780322928.054173,505,open
1780322928.074954,490,open
1780322928.095517,491,open
1780322928.111548,498,open
1780322928.132541,512,open
1780322928.152544,486,open
1780322928.173547,509,open
1780322928.193549,509,open
1780322928.213964,501,open
1780322928.234555,487,open
1780322928.254442,506,open
1780322928.271560,487,open
1780322928.291983,507,open
1780322928.312387,494,open
1780322928.332682,490,open
1780322928.353170,517,open
1780322928.373995,498,open
1780322928.394577,488,open
1780322928.415000,509,open
1780322928.435583,505,open
1780322928.456003,544,open
1780322928.476249,520,open
1780322928.492591,519,open
1780322928.512275,501,open
1780322928.533597,510,open
1780322928.553338,482,open
1780322928.574602,502,open
1780322928.595025,480,open
1780322928.615606,512,open
1780322928.636029,479,open
1780322928.652613,496,open
1780322928.673036,502,open
1780322928.693618,517,open
1780322928.714042,499,open
1780322928.734178,523,open
1780322928.754181,498,open
1780322928.775186,502,open
1780322928.795191,494,open
1780322928.816196,500,open
1780322928.832027,509,open
1780322928.853061,487,open
1780322928.873643,521,open
1780322928.893171,489,open
1780322928.914649,490,open
1780322928.935072,502,open
1780322928.955173,499,open
1780322928.976077,499,open
1780322928.992660,527,open
1780322929.013169,505,open
1780322929.033470,506,open
1780322929.053183,495,open
1780322929.074671,481,open
1780322929.094674,499,open
1780322929.115677,495,open
1780322929.135679,495,open
1780322929.155521,496,open
1780322929.172684,498,open
1780322929.193185,494,open
1780322929.213690,518,open
1780322929.234113,499,open
1780322929.254696,480,open
1780322929.275119,479,open
1780322929.295583,480,open
1780322929.316124,482,open
1780322929.332456,476,open
1780322929.352709,493,open
1780322929.377631,490,open
1780322929.393715,511,open
1780322929.414718,490,open
1780322929.434721,498,open
1780322929.455196,499,open
1780322929.475726,479,open
1780322929.495599,487,open
1780322929.516730,484,open
1780322929.537153,497,open
1780322929.553171,503,open
1780322929.574160,490,open
1780322929.594743,488,open
1780322929.615166,502,open
1780322929.635748,501,open
1780322929.655481,517,open
1780322929.676754,489,open
1780322929.697177,497,open
1780322929.717203,512,open
1780322929.733762,492,open
1780322929.754193,478,open
1780322929.774767,498,open
1780322929.795191,498,open
1780322929.815773,501,open
1780322929.836196,494,open
1780322929.856196,496,open
1780322929.877202,495,open
1780322929.893784,493,open
1780322929.914207,482,open
1780322929.934789,502,open
1780322929.955213,484,open
1780322929.975795,497,open
1780322929.995595,501,open
1780322930.016801,481,open
1780322930.036803,490,open
1780322930.057193,508,open
1780322930.073808,487,open
1780322930.094232,504,open
1780322930.114814,516,open
1780322930.135237,489,open
1780322930.155457,507,open
1780322930.176243,488,open
1780322930.196365,504,open
1780322930.217249,501,open
1780322930.233831,491,open
1780322930.254257,497,open
1780322930.274836,496,open
1780322930.294549,495,open
1780322930.315842,501,open
1780322930.335845,489,open
1780322930.356564,484,open
1780322930.376468,504,open
1780322930.397221,496,open
1780322930.417630,490,open
1780322930.437456,495,open
1780322930.454172,504,open
1780322930.475284,503,open
1780322930.495591,490,open
1780322930.516290,478,open
1780322930.536873,499,open
1780322930.556459,499,open
1780322930.577464,493,open
1780322930.597450,499,open
1780322930.614883,501,open
1780322930.634886,493,open
1780322930.655397,491,open
1780322930.675891,484,open
1780322930.695588,469,open
1780322930.716897,483,open
1780322930.736769,462,open
1780322930.757459,495,open
1780322930.778170,476,open
1780322930.794878,489,open
1780322930.815331,503,open
1780322930.835914,491,open
1780322930.856200,493,open
1780322930.876412,485,open
1780322930.897343,525,open
1780322930.917476,472,open
1780322930.938180,487,open
1780322930.954350,497,open
1780322930.974932,495,open
1780322930.995355,509,open
1780322931.015430,501,open
1780322931.036461,493,open
1780322931.056505,512,open
1780322931.076462,530,open
1780322931.097629,494,open
1780322931.118184,481,open
1780322931.134955,506,open
1780322931.155171,502,open
1780322931.175960,497,open
1780322931.196458,495,open
1780322931.216460,502,open
1780322931.237389,504,open
1780322931.257473,493,open
1780322931.277629,498,open
1780322931.298183,494,open
1780322931.318184,492,open
1780322931.339406,504,open
1780322931.355415,489,open
1780322931.376464,490,open
1780322931.396525,498,open
1780322931.417183,485,open
1780322931.437240,482,open
1780322931.458450,474,open
1780322931.479172,491,open
1780322931.499435,489,open
1780322931.516007,497,open
1780322931.535516,522,open
1780322931.557099,495,open
1780322931.576460,504,open
1780322931.597439,475,open
1780322931.617628,500,open
1780322931.638219,485,open
1780322931.658532,490,open
1780322931.679453,473,open
1780322931.695579,498,open
1780322931.716506,499,open
1780322931.737038,497,open
1780322931.757451,490,open
1780322931.777474,508,open
1780322931.798182,482,open
1780322931.818183,501,open
1780322931.838640,486,open
1780322931.855201,497,open
1780322931.876057,475,open
1780322931.896480,498,open
1780322931.917175,478,open
1780322931.937485,483,open
1780322931.957483,482,open
1780322931.978177,496,open
1780322931.999181,513,open
1780322932.019497,484,open
1780322932.036079,495,open
1780322932.056458,502,open
1780322932.076451,498,open
1780322932.097507,489,open
1780322932.117218,502,open
1780322932.138442,500,open
1780322932.158474,476,open
1780322932.179471,498,open
1780322932.200099,501,open
1780322932.220101,497,open
1780322932.236449,489,open
1780322932.257172,500,open
1780322932.277451,511,open
1780322932.298182,491,open
1780322932.318476,506,open
1780322932.339198,494,open
1780322932.359199,483,open
1780322932.380202,509,open
1780322932.400549,479,open
1780322932.416449,472,open
1780322932.437450,486,open
1780322932.457481,494,open
1780322932.477627,497,open
1780322932.499185,467,open
1780322932.519196,486,open
1780322932.540148,491,open
1780322932.559484,490,open
1780322932.580500,510,open
1780322932.596457,485,open
1780322932.617579,498,open
1780322932.638180,485,open
1780322932.658497,488,open
1780322932.678452,511,open
1780322932.699590,486,open
1780322932.719450,506,open
1780322932.740596,494,open
1780322932.756459,493,open
1780322932.777181,493,open
1780322932.798232,494,open
1780322932.818183,493,open
1780322932.838229,497,open
1780322932.859198,466,open
1780322932.879615,492,open
1780322932.900198,503,open
1780322932.920621,471,open
1780322932.936450,505,open
1780322932.957319,499,open
1780322932.978184,510,open
1780322932.998179,507,open
