rms,mav,zc,wl,std,c_rms,c_mav,c_zc,c_wl,c_std,mean,median,min,max,ptp,q25,q75,iemg
524.7935022463597,524.46,29.0,1189.0,18.70637324550112,18.70637324550112,15.416800000000002,29.0,1189.0,18.70637324550112,524.46,523.0,491.0,566.0,75.0,508.25,535.0,770.8400000000001
489.5714656717648,488.74,27.0,1845.0,28.520736315880765,28.520736315880765,22.5904,27.0,1845.0,28.520736315880768,488.74,489.0,451.0,566.0,115.0,463.75,503.0,1129.52
500.15735523932864,498.02,11.0,1489.0,46.18938839170746,46.18938839170746,38.3832,11.0,1489.0,46.18938839170746,498.02,489.0,396.0,591.0,195.0,469.0,527.0,1919.16
484.6184272187759,483.94,12.0,1014.0,25.63389162807708,25.63389162807708,21.617600000000003,12.0,1014.0,25.63389162807708,483.94,480.5,424.0,546.0,122.0,463.75,501.75,1080.88
496.89612596598096,496.8,27.0,594.0,9.773433378296494,9.773433378296494,7.832000000000001,27.0,594.0,9.773433378296492,496.8,495.5,479.0,518.0,39.0,491.0,503.0,391.6
511.13395504505473,510.76,19.0,915.0,19.54846285517099,19.54846285517099,16.1792,19.0,915.0,19.548462855170992,510.76,514.0,459.0,548.0,89.0,493.5,523.75,808.96
506.4068127503816,506.26,22.0,614.0,12.193129212798492,12.193129212798492,9.46,22.0,614.0,12.193129212798494,506.26,506.5,479.0,532.0,53.0,499.25,512.0,473.0
567.9903168188697,565.2,5.0,942.0,56.231308005416345,56.231308005416345,46.61600000000001,5.0,942.0,56.231308005416345,565.2,553.5,454.0,675.0,221.0,522.75,597.75,2330.8
532.6460550872408,526.3,15.0,2261.0,81.9763990426513,81.9763990426513,61.96799999999999,15.0,2261.0,81.9763990426513,526.3,529.0,309.0,726.0,417.0,483.25,565.75,3098.4
521.9784669888213,521.52,22.0,1188.0,21.87257643717356,21.87257643717356,17.08,22.0,1188.0,21.87257643717356,521.52,521.0,478.0,590.0,112.0,506.75,534.0,854.0
518.4081789478248,517.16,15.0,1419.0,35.95239074108981,35.95239074108981,29.32,15.0,1419.0,35.95239074108981,517.16,521.0,434.0,591.0,157.0,488.5,541.0,1466.0
519.4210045810623,519.34,22.0,490.0,9.173025673135337,9.173025673135337,7.38,22.0,490.0,9.173025673135337,519.34,519.5,494.0,540.0,46.0,513.25,525.0,369.0
521.3877635694954,521.28,23.0,548.0,10.600075471429438,10.600075471429438,8.708800000000002,23.0,548.0,10.600075471429438,521.28,522.0,498.0,542.0,44.0,515.25,528.75,435.44000000000005
514.8363322256811,514.6938775510204,26.0,702.0,12.110383606106252,12.110383606106252,9.838400666389004,26.0,702.0,12.110383606106252,514.6938775510204,514.0,493.0,544.0,51.0,507.0,523.0,482.0816326530611
478.3369314614961,478.22,15.0,432.0,10.575991679270556,10.575991679270556,8.7,15.0,432.0,10.575991679270556,478.22,478.5,453.0,499.0,46.0,470.0,484.75,435.0
477.5470029222255,470.82,6.0,1281.0,79.87282141003911,79.87282141003911,55.7792,6.0,1281.0,79.87282141003911,470.82,495.5,221.0,617.0,396.0,466.25,508.75,2788.96
538.2279071174218,537.72,24.0,1196.0,23.37694590830889,23.37694590830889,20.1024,24.0,1196.0,23.376945908308898,537.72,543.0,480.0,588.0,108.0,522.5,555.5,1005.12
497.2133948316357,491.28,10.0,1848.0,76.5840818969582,76.5840818969582,54.28160000000002,10.0,1848.0,76.5840818969582,491.28,507.5,271.0,615.0,344.0,474.75,535.0,2714.080000000001
501.8937935460051,501.74,17.0,616.0,12.423864133191412,12.423864133191412,10.1992,17.0,616.0,12.423864133191412,501.74,500.0,474.0,537.0,63.0,493.25,510.75,509.96
560.9832083048475,534.4,7.0,3545.0,170.64231597115645,170.64231597115645,132.74400000000003,7.0,3545.0,170.64231597115645,534.4,520.5,90.0,866.0,776.0,446.25,700.5,6637.200000000001
508.90855760146144,507.84,31.0,1917.0,32.96140773692774,32.96140773692774,25.081599999999995,31.0,1917.0,32.96140773692774,507.84,500.0,450.0,621.0,171.0,486.5,522.75,1254.0799999999997
527.8756538071755,527.4901960784314,13.0,787.0,20.169256889904617,20.169256889904617,16.108419838523645,13.0,787.0,20.16925688990462,527.4901960784314,529.0,465.0,565.0,100.0,516.5,540.5,821.5294117647059
509.1404717757173,508.66,25.0,1236.0,22.113896083684576,22.113896083684576,18.379200000000004,25.0,1236.0,22.113896083684576,508.66,507.0,460.0,552.0,92.0,492.0,524.0,918.9600000000004
523.0760938907455,522.84,11.0,701.0,15.714146492889771,15.714146492889771,12.500800000000003,11.0,701.0,15.714146492889776,522.84,520.0,492.0,563.0,71.0,511.25,530.5,625.0400000000002
499.5157454975769,498.78,28.0,1611.0,27.101505493237827,27.101505493237827,20.3312,28.0,1611.0,27.101505493237823,498.78,498.0,449.0,603.0,154.0,479.75,514.0,1016.56
510.60436739221103,510.46,27.0,711.0,12.141186103507351,12.141186103507351,9.0232,27.0,711.0,12.14118610350735,510.46,511.0,479.0,550.0,71.0,503.25,516.0,451.1600000000001
523.5161315566121,523.1,19.0,1065.0,20.86935552430884,20.86935552430884,17.131999999999998,19.0,1065.0,20.86935552430884,523.1,526.5,481.0,575.0,94.0,506.75,537.5,856.5999999999999
522.6385557916675,522.46,13.0,604.0,13.660468513195296,13.660468513195296,11.696800000000003,13.0,604.0,13.660468513195292,522.46,519.5,491.0,551.0,60.0,512.25,533.0,584.8400000000001
481.89052698719865,481.12,27.0,1598.0,27.240146842482325,27.240146842482325,22.4896,27.0,1598.0,27.24014684248233,481.12,477.5,418.0,546.0,128.0,463.25,496.75,1124.48
508.28344454644593,508.14,24.0,705.0,12.074783641954005,12.074783641954005,8.887999999999998,24.0,705.0,12.074783641954005,508.14,507.0,486.0,546.0,60.0,499.25,513.5,444.3999999999999
522.1571426617212,516.8979591836735,7.0,1373.0,73.92280720052841,73.92280720052841,56.74052478134112,7.0,1373.0,73.92280720052842,516.8979591836735,503.0,387.0,728.0,341.0,475.0,559.0,2780.2857142857147
497.01732815848175,496.8775510204082,24.0,689.0,11.786593305853945,11.786593305853945,9.359433569346104,24.0,689.0,11.786593305853945,496.8775510204082,499.0,470.0,529.0,59.0,489.0,506.0,458.61224489795904
521.0397681559441,520.84,18.0,618.0,14.426863831061826,14.426863831061826,12.3264,18.0,618.0,14.42686383106183,520.84,522.0,492.0,561.0,69.0,509.0,532.0,616.3199999999999
548.3670303729064,548.08,21.0,676.0,17.740169108551363,17.740169108551363,12.803200000000002,21.0,676.0,17.74016910855136,548.08,548.0,513.0,600.0,87.0,536.25,553.75,640.1600000000001
535.7389102911977,534.94,14.0,1083.0,29.24681863040833,29.24681863040833,24.372800000000005,14.0,1083.0,29.24681863040833,534.94,529.5,481.0,600.0,119.0,512.25,557.0,1218.6400000000003
471.3661421867294,470.92,27.0,1191.0,20.50350213987845,20.50350213987845,16.396800000000002,27.0,1191.0,20.50350213987845,470.92,469.0,420.0,504.0,84.0,457.0,486.0,819.8400000000001
514.0410294908374,513.9,21.0,567.0,12.040348832155985,12.040348832155985,9.424,21.0,567.0,12.040348832155985,513.9,514.0,491.0,547.0,56.0,506.0,520.0,471.2000000000001
517.4738447496646,517.3,20.0,683.0,13.412307780542468,13.412307780542468,10.323999999999996,20.0,683.0,13.412307780542466,517.3,517.0,487.0,551.0,64.0,510.0,526.0,516.1999999999998
510.5485873058509,509.94,16.0,866.0,24.921003190080448,24.921003190080448,21.2128,16.0,866.0,24.92100319008045,509.94,502.5,449.0,573.0,124.0,494.0,527.5,1060.64
514.0647430042251,513.28,29.0,1694.0,28.393689439732903,28.393689439732903,23.0224,29.0,1694.0,28.393689439732903,513.28,508.5,464.0,608.0,144.0,489.25,531.75,1151.12
499.41417681119145,499.0,16.0,1034.0,20.33519117195607,20.33519117195607,15.96,16.0,1034.0,20.33519117195607,499.0,498.0,458.0,552.0,94.0,485.0,511.75,798.0
492.8445596737373,491.0,12.0,1417.0,42.6,42.6,34.48,12.0,1417.0,42.6,491.0,492.0,408.0,577.0,169.0,455.75,521.0,1724.0
491.809048310419,491.5,24.0,968.0,17.43244102241565,17.43244102241565,13.4,24.0,968.0,17.43244102241565,491.5,490.5,450.0,536.0,86.0,482.0,502.0,670.0
496.2913458846528,496.06,14.0,544.0,15.15177877346419,15.15177877346419,12.0296,14.0,544.0,15.15177877346419,496.06,493.5,464.0,539.0,75.0,484.25,503.5,601.48
525.9045730928758,525.58,25.0,909.0,18.473862617222203,18.473862617222203,15.123200000000002,25.0,909.0,18.473862617222203,525.58,525.0,472.0,564.0,92.0,512.5,539.0,756.1600000000001
508.7578205787111,508.6,23.0,737.0,12.671227249165726,12.671227249165726,9.560000000000004,23.0,737.0,12.671227249165726,508.6,507.0,486.0,546.0,60.0,499.0,514.75,478.0000000000002
527.2577927352047,526.94,33.0,1239.0,18.303453226099165,18.303453226099165,15.1424,33.0,1239.0,18.303453226099165,526.94,528.0,488.0,566.0,78.0,511.0,542.25,757.1199999999999
526.0202277479451,525.56,19.0,1049.0,21.99923635038271,21.99923635038271,16.8576,19.0,1049.0,21.99923635038271,525.56,526.0,469.0,574.0,105.0,513.0,538.5,842.8800000000001
512.9792393459993,512.78,25.0,810.0,14.295859540440372,14.295859540440372,11.2776,25.0,810.0,14.295859540440372,512.78,513.0,482.0,550.0,68.0,503.25,521.75,563.8800000000001
556.5686121225307,556.54,22.0,295.0,5.643438668046283,5.643438668046283,4.733600000000006,22.0,295.0,5.643438668046283,556.54,558.0,543.0,567.0,24.0,552.25,560.0,236.6800000000003
514.2186888863531,514.06,25.0,755.0,12.774051823912412,12.774051823912412,10.177600000000002,25.0,755.0,12.774051823912412,514.06,515.5,477.0,543.0,66.0,506.0,523.75,508.8800000000001
515.0168152594632,514.44,18.0,1271.0,24.36814313812195,24.36814313812195,20.155200000000004,18.0,1271.0,24.368143138121955,514.44,511.5,463.0,564.0,101.0,495.0,535.5,1007.7600000000002
514.769521242274,514.54,24.0,772.0,15.370374100847384,15.370374100847384,11.663199999999996,24.0,772.0,15.370374100847382,514.54,513.5,474.0,564.0,90.0,505.0,523.0,583.1599999999999
499.807080429098,499.4705882352941,24.0,944.0,18.337097233425386,18.337097233425386,14.223760092272205,24.0,944.0,18.337097233425386,499.4705882352941,499.0,455.0,562.0,107.0,490.5,510.5,725.4117647058824
526.2140248986149,525.64,24.0,1479.0,24.57214683335585,24.57214683335585,20.6112,24.0,1479.0,24.57214683335585,525.64,522.5,475.0,571.0,96.0,511.0,545.75,1030.56
505.5825748579553,505.18,18.0,1000.0,20.17195082286292,20.17195082286292,16.5944,18.0,1000.0,20.17195082286292,505.18,501.0,465.0,552.0,87.0,492.0,518.5,829.72
522.8683581935323,522.16,29.0,1718.0,27.20761658065624,27.20761658065624,22.6272,29.0,1718.0,27.207616580656232,522.16,527.5,465.0,584.0,119.0,504.25,540.75,1131.36
521.8836651975228,521.56,28.0,1160.0,18.377333865389723,18.377333865389723,14.764799999999996,28.0,1160.0,18.377333865389723,521.56,520.0,477.0,558.0,81.0,511.0,533.0,738.2399999999998
512.0027343676985,511.76,21.0,867.0,15.763958893628212,15.763958893628212,12.1408,21.0,867.0,15.763958893628212,511.76,511.0,483.0,553.0,70.0,502.0,517.75,607.04
507.533427470546,506.74,20.0,1236.0,28.368158205988628,28.368158205988628,23.048,20.0,1236.0,28.36815820598863,506.74,504.5,460.0,573.0,113.0,487.25,525.75,1152.4
519.386580496647,518.62,20.0,1522.0,28.208431363689822,28.208431363689822,20.4048,20.0,1522.0,28.208431363689822,518.62,517.5,421.0,580.0,159.0,506.75,533.5,1020.24
516.7182791425131,516.06,30.0,1569.0,26.07405607112173,26.07405607112173,21.1048,30.0,1569.0,26.07405607112173,516.06,513.5,461.0,587.0,126.0,495.25,530.75,1055.2399999999998
557.8053782458538,557.48,19.0,750.0,19.049661414313903,19.049661414313903,15.497600000000002,19.0,750.0,19.049661414313903,557.48,553.5,524.0,600.0,76.0,546.0,568.75,774.8800000000001
492.1138701809671,491.8163265306122,23.0,913.0,17.110294632880816,17.110294632880816,13.452728029987504,23.0,913.0,17.110294632880816,491.8163265306122,492.0,450.0,535.0,85.0,482.0,503.0,659.1836734693877
503.951465917106,503.52,18.0,1097.0,20.84921101624711,20.84921101624711,16.443199999999997,18.0,1097.0,20.849211016247114,503.52,499.5,465.0,552.0,87.0,492.0,513.5,822.1599999999999
522.4477319819288,521.5510204081633,19.0,1063.0,30.596826048871304,30.596826048871304,24.939608496459808,19.0,1063.0,30.596826048871304,521.5510204081633,525.0,464.0,579.0,115.0,502.0,545.0,1222.0408163265306
516.3395694893121,516.1020408163265,22.0,812.0,15.659964419850612,15.659964419850612,11.712619741774256,22.0,812.0,15.659964419850612,516.1020408163265,513.0,492.0,564.0,72.0,506.0,523.0,573.9183673469386
499.9424366864649,498.4,9.0,1005.0,39.24130476933712,39.24130476933712,30.368,9.0,1005.0,39.24130476933712,498.4,493.5,417.0,606.0,189.0,475.25,521.0,1518.4
522.7449282393852,522.62,30.0,722.0,11.427843191083785,11.427843191083785,9.2296,30.0,722.0,11.427843191083785,522.62,521.5,489.0,546.0,57.0,515.0,531.0,461.48
515.2545390387163,513.48,8.0,935.0,42.726216776120026,42.726216776120026,35.1008,8.0,935.0,42.726216776120026,513.48,517.5,400.0,582.0,182.0,478.0,548.0,1755.04
503.5576034576382,503.22,23.0,962.0,18.436149272556893,18.436149272556893,14.153599999999996,23.0,962.0,18.436149272556893,503.22,505.0,451.0,546.0,95.0,493.0,515.0,707.6799999999998
553.9180264262935,553.42,15.0,887.0,23.48368795568533,23.48368795568533,18.94,15.0,887.0,23.48368795568533,553.42,553.5,501.0,600.0,99.0,542.25,573.0,947.0
527.814960618834,527.6530612244898,17.0,511.0,13.072093691756017,13.072093691756017,10.558100791336944,17.0,511.0,13.072093691756018,527.6530612244898,528.0,495.0,551.0,56.0,519.0,536.0,517.3469387755102
509.6166402306738,509.28,17.0,930.0,18.52030237334153,18.52030237334153,14.9488,17.0,930.0,18.520302373341533,509.28,511.5,468.0,558.0,90.0,495.25,519.5,747.44
502.8489634075027,502.2,16.0,1184.0,25.53898979991182,25.53898979991182,18.6,16.0,1184.0,25.538989799911818,502.2,501.0,456.0,598.0,142.0,486.0,512.0,930.0
511.6416910299629,511.5,24.0,695.0,12.040348832155985,12.040348832155985,9.24,24.0,695.0,12.040348832155985,511.5,511.0,486.0,548.0,62.0,502.25,517.75,462.0
509.9131298564492,508.92,19.0,1378.0,31.80933196406363,31.80933196406363,24.4432,19.0,1378.0,31.809331964063627,508.92,510.0,438.0,580.0,142.0,491.25,529.75,1222.16
520.2611651853326,519.92,21.0,915.0,18.83808907506279,18.83808907506279,15.196799999999998,21.0,915.0,18.83808907506279,519.92,518.5,478.0,562.0,84.0,505.25,533.25,759.8399999999999
542.9595012521652,542.26,13.0,1069.0,27.55199448315857,27.55199448315857,22.2688,13.0,1069.0,27.551994483158563,542.26,545.0,482.0,592.0,110.0,526.25,564.5,1113.44
471.6674676082717,471.6,19.0,368.0,7.977468270071652,7.977468270071652,5.991999999999998,19.0,368.0,7.977468270071653,471.6,472.0,452.0,492.0,40.0,468.25,476.5,299.5999999999999
496.79738324592654,496.68,23.0,583.0,10.798962913169024,10.798962913169024,9.16,23.0,583.0,10.798962913169024,496.68,496.0,477.0,519.0,42.0,489.0,503.75,458.0
530.2028298833632,528.469387755102,12.0,1198.0,42.83861601492438,42.83861601492438,33.35027072053311,12.0,1198.0,42.83861601492438,528.469387755102,516.0,430.0,655.0,225.0,505.0,558.0,1634.1632653061224
564.4788747154317,564.44,17.0,271.0,6.624681124401385,6.624681124401385,5.6,17.0,271.0,6.624681124401385,564.44,564.5,551.0,577.0,26.0,560.25,569.0,280.0
573.204134667572,572.94,31.0,1078.0,17.399321825864362,17.399321825864362,14.584799999999996,31.0,1078.0,17.399321825864362,572.94,575.0,526.0,606.0,80.0,560.0,585.75,729.2399999999998
444.9521322569429,444.6,25.0,910.0,17.69858751426226,17.69858751426226,13.047999999999996,25.0,910.0,17.69858751426226,444.6,446.0,398.0,489.0,91.0,436.75,456.0,652.3999999999999
510.6247937576083,510.48,18.0,598.0,12.159342087465095,12.159342087465095,8.838400000000002,18.0,598.0,12.159342087465095,510.48,509.5,491.0,548.0,57.0,505.0,515.75,441.9200000000001
519.984845933033,519.76,20.0,708.0,15.289944408008814,15.289944408008814,12.48,20.0,708.0,15.289944408008814,519.76,519.5,489.0,553.0,64.0,509.0,529.75,624.0
511.6911568514742,511.48,17.0,618.0,14.698625786106671,14.698625786106671,11.676800000000004,17.0,618.0,14.698625786106671,511.48,508.5,490.0,553.0,63.0,501.0,519.0,583.8400000000001
527.3582273938656,527.3,21.0,409.0,7.836453279386027,7.836453279386027,6.071999999999998,21.0,409.0,7.836453279386026,527.3,527.0,508.0,547.0,39.0,522.25,532.75,303.5999999999999
506.7334210410835,505.12,18.0,1879.0,40.40477199539679,40.40477199539679,30.7888,18.0,1879.0,40.40477199539679,505.12,495.0,438.0,630.0,192.0,480.0,532.25,1539.44
504.61240571353375,504.16,29.0,1114.0,21.362921148569548,21.362921148569548,15.0,29.0,1114.0,21.362921148569548,504.16,504.0,456.0,583.0,127.0,495.0,515.0,750.0
506.1623257414562,505.26,22.0,1425.0,30.209806354890794,30.209806354890794,24.2896,22.0,1425.0,30.20980635489079,505.26,507.0,435.0,573.0,138.0,483.75,524.25,1214.48
523.681907268143,523.42,31.0,1129.0,16.56030192961469,16.56030192961469,13.38,31.0,1129.0,16.56030192961469,523.42,523.0,490.0,557.0,67.0,513.5,533.75,669.0
514.8744118714776,514.46,23.0,997.0,20.65353238552669,20.65353238552669,16.78,23.0,997.0,20.65353238552669,514.46,515.5,474.0,556.0,82.0,500.75,529.75,839.0
511.1498214809431,506.62,14.0,2227.0,67.89930485653002,67.89930485653002,48.184000000000005,14.0,2227.0,67.89930485653001,506.62,500.5,275.0,667.0,392.0,479.25,543.75,2409.2000000000003
522.9382372709038,521.84,13.0,1066.0,33.87350587110818,33.87350587110818,28.44,13.0,1066.0,33.87350587110817,521.84,521.5,447.0,583.0,136.0,495.0,546.25,1422.0
494.7979583707305,494.7058823529412,27.0,559.0,9.54513348471676,9.54513348471676,7.683967704728952,27.0,559.0,9.54513348471676,494.7058823529412,495.0,476.0,517.0,41.0,488.5,501.0,391.8823529411765
528.0209844314902,527.24,12.0,1000.0,28.70788045119319,28.70788045119319,22.0592,12.0,1000.0,28.70788045119319,527.24,525.5,461.0,615.0,154.0,511.0,544.75,1102.96
601.7715181030089,601.4,27.0,1230.0,21.14237451186597,21.14237451186597,16.607999999999997,27.0,1230.0,21.14237451186597,601.4,600.0,559.0,661.0,102.0,587.0,612.75,830.3999999999999
514.3803845404683,514.22,24.0,728.0,12.84412706259168,12.84412706259168,10.157600000000002,24.0,728.0,12.84412706259168,514.22,513.5,488.0,552.0,64.0,506.25,521.0,507.8800000000001
465.2005588990624,464.72,29.0,1319.0,21.139574262505853,21.139574262505853,17.371199999999998,29.0,1319.0,21.139574262505857,464.72,468.0,410.0,507.0,97.0,450.25,480.0,868.56
520.7115708336046,520.22,18.0,1067.0,22.620601229852404,22.620601229852404,18.22,18.0,1067.0,22.620601229852404,520.22,520.5,475.0,585.0,110.0,502.0,532.75,911.0
527.783194124254,527.34,15.0,889.0,21.62462485223732,21.62462485223732,17.528000000000006,15.0,889.0,21.62462485223732,527.34,524.0,485.0,581.0,96.0,510.25,546.75,876.4000000000003
502.9554453428256,502.7,26.0,902.0,16.027788368954713,16.027788368954713,13.368000000000002,26.0,902.0,16.027788368954717,502.7,502.0,472.0,548.0,76.0,492.25,514.0,668.4000000000001
478.616318150562,478.22,16.0,840.0,19.47335615655401,19.47335615655401,15.7312,16.0,840.0,19.47335615655401,478.22,479.5,420.0,508.0,88.0,467.25,496.75,786.56
563.0691964581263,562.52,19.0,1246.0,24.86301671157384,24.86301671157384,20.0608,19.0,1246.0,24.86301671157384,562.52,560.5,506.0,619.0,113.0,548.25,581.5,1003.04
532.923221486923,525.28,6.0,1348.0,89.93376229203358,89.93376229203358,67.51520000000001,6.0,1348.0,89.93376229203358,525.28,536.5,345.0,719.0,374.0,488.25,566.0,3375.76
469.3683628026073,463.5,6.0,1078.0,73.98925597679707,73.98925597679707,51.92,6.0,1078.0,73.98925597679707,463.5,492.0,221.0,523.0,302.0,466.25,501.75,2596.0
513.911432058093,509.52,11.0,1711.0,67.03976133609069,67.03976133609069,49.24799999999999,11.0,1711.0,67.03976133609069,509.52,488.5,415.0,722.0,307.0,473.0,523.25,2462.4
539.4265844394397,539.16,21.0,678.0,16.95683932812952,16.95683932812952,13.6,21.0,678.0,16.95683932812952,539.16,539.5,501.0,566.0,65.0,530.25,552.75,680.0
436.8320043220277,436.16,25.0,1431.0,24.22094960979028,24.22094960979028,19.1936,25.0,1431.0,24.22094960979028,436.16,437.0,378.0,498.0,120.0,419.0,450.75,959.68
508.1471440439275,508.04,22.0,522.0,10.43448129999762,10.43448129999762,7.7216,22.0,522.0,10.43448129999762,508.04,508.0,487.0,547.0,60.0,501.0,514.0,386.08
523.0082026125403,522.78,15.0,612.0,15.448352662986434,15.448352662986434,12.957600000000005,15.0,612.0,15.448352662986432,522.78,524.0,492.0,561.0,69.0,509.25,533.75,647.8800000000001
370.97719606466376,369.92,10.0,973.0,27.98702556542942,27.98702556542942,22.4864,10.0,973.0,27.98702556542942,369.92,372.0,299.0,423.0,124.0,349.5,385.75,1124.32
527.3869167888032,527.08,28.0,1021.0,17.989819343172957,17.989819343172957,14.963200000000002,28.0,1021.0,17.98981934317296,527.08,526.0,480.0,564.0,84.0,515.25,540.75,748.1600000000001
521.1722555931004,520.8,23.0,963.0,19.69466932954194,19.69466932954194,16.408,23.0,963.0,19.69466932954194,520.8,522.5,482.0,558.0,76.0,505.0,533.5,820.4000000000001
493.0605642312108,492.96,25.0,572.0,9.957831089147875,9.957831089147875,7.555199999999997,25.0,572.0,9.957831089147875,492.96,491.0,470.0,522.0,52.0,487.25,497.75,377.7599999999999
494.44417278394536,494.16,20.0,834.0,16.76109781607398,16.76109781607398,12.92,20.0,834.0,16.76109781607398,494.16,495.0,456.0,528.0,72.0,485.0,501.75,646.0
477.41275642781056,477.14,27.0,875.0,16.135687156114546,16.135687156114546,12.3744,27.0,875.0,16.135687156114546,477.14,478.5,439.0,533.0,94.0,467.0,485.75,618.72
530.5372748450386,528.84,6.0,1055.0,42.403471555994095,42.403471555994095,35.8464,6.0,1055.0,42.40347155599409,528.84,534.0,429.0,601.0,172.0,496.5,557.0,1792.3199999999997
516.8490495299377,515.82,27.0,1970.0,32.598582791280975,32.598582791280975,26.35120000000001,27.0,1970.0,32.598582791280975,515.82,506.0,467.0,621.0,154.0,491.25,533.0,1317.5600000000004
481.5090861032635,481.2,19.0,869.0,17.24992753607968,17.24992753607968,14.536,19.0,869.0,17.24992753607968,481.2,479.0,443.0,511.0,68.0,468.5,494.75,726.8
519.3891219500077,518.98,15.0,848.0,20.61115232101301,20.61115232101301,16.0184,15.0,848.0,20.61115232101301,518.98,516.0,463.0,575.0,112.0,506.25,532.5,800.9200000000001
526.301092531642,523.4,12.0,1603.0,55.18405566828158,55.18405566828158,44.47200000000001,12.0,1603.0,55.18405566828158,523.4,534.0,366.0,624.0,258.0,488.0,557.75,2223.6000000000004
464.8985480725876,464.42,29.0,1337.0,21.088470783819297,21.088470783819297,17.18,29.0,1337.0,21.088470783819297,464.42,465.0,410.0,507.0,97.0,451.75,480.0,859.0
523.4124186528248,522.6,30.0,1822.0,29.15132930073687,29.15132930073687,23.552000000000007,30.0,1822.0,29.151329300736872,522.6,520.0,470.0,595.0,125.0,502.0,540.5,1177.6000000000004
513.32890041376,513.12,29.0,892.0,14.643278321468864,14.643278321468864,10.8896,29.0,892.0,14.643278321468864,513.12,512.5,484.0,563.0,79.0,503.5,520.0,544.48
495.07924618186127,494.18,33.0,1928.0,29.825955139777165,29.825955139777165,23.696000000000005,33.0,1928.0,29.825955139777165,494.18,490.5,428.0,560.0,132.0,473.5,512.75,1184.8000000000002
492.3243239979109,489.28,16.0,1831.0,54.66554307788408,54.66554307788408,36.9264,16.0,1831.0,54.66554307788408,489.28,493.5,275.0,580.0,305.0,479.0,517.5,1846.32
513.7821522785703,513.5,20.0,794.0,17.02498164463034,17.02498164463034,14.2,20.0,794.0,17.02498164463034,513.5,513.0,475.0,546.0,71.0,502.25,527.0,710.0
513.8779232463679,513.44,21.0,982.0,21.210525688912096,21.210525688912096,16.964799999999997,21.0,982.0,21.210525688912096,513.44,514.0,461.0,556.0,95.0,500.75,528.5,848.2399999999998
496.45713437769206,493.5686274509804,16.0,1922.0,53.476128044812015,53.476128044812015,42.395232602845056,16.0,1922.0,53.476128044812,493.5686274509804,501.0,338.0,604.0,266.0,461.0,530.0,2162.156862745098
515.3141760130416,514.46,29.0,1846.0,29.65819279726936,29.65819279726936,23.038400000000003,29.0,1846.0,29.65819279726936,514.46,512.5,445.0,584.0,139.0,500.25,531.0,1151.92
492.7142985544463,492.38,18.0,759.0,18.147054857469296,18.147054857469296,13.6848,18.0,759.0,18.147054857469296,492.38,493.5,446.0,537.0,91.0,483.75,503.75,684.24
514.4973469319351,513.92,22.0,1255.0,24.367059732351787,24.367059732351787,18.430399999999995,22.0,1255.0,24.367059732351787,513.92,511.0,442.0,575.0,133.0,502.25,528.25,921.5199999999998
492.87949845778735,491.32,10.0,1149.0,39.17725870961367,39.17725870961367,32.90559999999999,10.0,1149.0,39.17725870961367,491.32,488.5,411.0,574.0,163.0,462.0,520.75,1645.2799999999995
494.54524565503607,494.4,23.0,590.0,11.984990613262903,11.984990613262903,8.52,23.0,590.0,11.984990613262909,494.4,494.5,462.0,530.0,68.0,489.25,501.0,426.0
515.7126913311325,512.78,18.0,1695.0,54.920411506105815,54.920411506105815,44.1624,18.0,1695.0,54.920411506105815,512.78,504.5,414.0,650.0,236.0,475.25,541.0,2208.12
525.1837202351193,523.9,11.0,1024.0,36.697820098747016,36.697820098747016,31.148000000000003,11.0,1024.0,36.697820098747016,523.9,525.0,464.0,597.0,133.0,491.5,559.0,1557.4
493.7416530940042,493.62,30.0,648.0,10.959726273954107,10.959726273954107,8.4504,30.0,648.0,10.959726273954107,493.62,494.0,466.0,511.0,45.0,488.25,500.75,422.52
520.1939830486316,520.06,19.0,564.0,11.805778246265684,11.805778246265684,9.11199999999999,19.0,564.0,11.805778246265682,520.06,518.5,495.0,550.0,55.0,513.0,526.75,455.59999999999945
536.5321052835516,536.1,12.0,873.0,21.52881789602021,21.52881789602021,16.760000000000005,12.0,873.0,21.52881789602021,536.1,531.0,494.0,602.0,108.0,523.5,549.5,838.0000000000002
522.4695780617279,522.14,22.0,885.0,18.554794528638684,18.554794528638684,14.643200000000002,22.0,885.0,18.554794528638684,522.14,525.0,484.0,573.0,89.0,506.5,532.0,732.1600000000001
532.6353349149866,532.08,19.0,1174.0,24.31611811124465,24.31611811124465,20.006400000000003,19.0,1174.0,24.31611811124465,532.08,532.0,486.0,579.0,93.0,515.75,554.25,1000.3200000000002
513.3737151710939,512.734693877551,27.0,1359.0,25.60673979376275,25.60673979376275,20.19991670137443,27.0,1359.0,25.60673979376275,512.734693877551,515.0,449.0,560.0,111.0,498.0,529.0,989.7959183673472
508.0160824225942,506.02,14.0,1409.0,44.98999444320926,44.98999444320926,37.0992,14.0,1409.0,44.98999444320926,506.02,507.0,417.0,597.0,180.0,477.25,542.75,1854.96
532.6061959834865,523.84,10.0,2275.0,96.23416441160592,96.23416441160592,74.05279999999999,10.0,2275.0,96.23416441160592,523.84,535.0,317.0,736.0,419.0,460.75,562.75,3702.64
483.9458234141504,483.04,9.0,706.0,29.5959186375419,29.5959186375419,25.249600000000008,9.0,706.0,29.5959186375419,483.04,476.5,438.0,544.0,106.0,459.5,507.75,1262.4800000000005
